policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,effective_output,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_r_a1_loads,route_r_a2_loads,route_r_b1_loads,route_r_b2_loads,route_r_c1_loads,route_r_c2_loads,shovel_a_loads,shovel_b_loads,shovel_c_loads,crusher_1_loads,crusher_2_loads,pm_bay_utilization,max_simultaneous_pm,standby_reserve_activations,avg_selected_route_value,avg_selected_risk_penalty,avg_selected_capacity_score,avg_selected_queue_penalty,shortfall_sensitivity,target_effective_output,effective_output_shortfall,effective_output_shortfall_cost,effective_fulfillment_rate,avg_grade_per_load,total_tco_v1,total_tco_v2,total_tco_v2_report_value
H2_original,high_stress,109,90,18900,18900,0,1.0,4827270.0,5781.442664,5781442.664,1974.5,0.0,3636.1,170.842664,0.0,720,725,303,209,213,0,0,0,0,0,2797,0.455402,0.483356,0.539166,0.516472,0.947255,1.608784,0.7615,21,0,5580,0,5940,7359,21,5580,13299,11541,7359,0.48125,2,0,0.68548,1.678695,36.074444,0.506017,low,5292000.0,464730.0,1659.55083,0.912183,0.729746,5781.442664,7440.993494,7440993.494
H2_original,high_stress,110,90,18900,18900,0,1.0,4826780.0,6956.379687,6956379.687,2389.5,0.0,4366.7,200.179687,0.0,850,859,347,277,235,0,0,0,0,0,3359,0.430457,0.448995,0.522133,0.521347,1.097465,2.06887,0.7535,14,0,5580,0,5940,7366,14,5580,13306,11534,7366,0.58125,2,0,0.685469,1.716777,36.065926,0.506113,low,5292000.0,465220.0,1661.30062,0.91209,0.729672,6956.379687,8617.680307,8617680.307
H2_value_guard,high_stress,101,90,18900,18900,0,1.0,4829580.0,5695.482969,5695482.969,1947.0,0.0,3581.5,166.982969,0.0,698,703,269,216,218,0,0,0,0,0,2755,0.462853,0.494882,0.560929,0.520495,0.94495,1.789128,0.761889,54,0,5580,0,5940,7326,54,5580,13266,11574,7326,0.476389,2,0,0.685533,1.670589,36.055767,0.506488,low,5292000.0,462420.0,1651.30182,0.912619,0.730095,5695.482969,7346.784789,7346784.789
H2_value_guard,high_stress,102,90,18900,18900,0,1.0,4829650.0,5777.787039,5777787.039,1970.5,0.0,3637.4,169.887039,0.0,713,716,275,212,229,0,0,0,0,0,2798,0.466574,0.518857,0.53446,0.502204,0.943556,1.737806,0.76137,55,0,5580,0,5940,7325,55,5580,13265,11575,7325,0.48287,2,0,0.685535,1.673348,36.042063,0.506708,low,5292000.0,462350.0,1651.05185,0.912632,0.730106,5777.787039,7428.838889,7428838.889
H2_value_guard,high_stress,103,90,18900,18900,0,1.0,4828810.0,6254.312541,6254312.541,2147.5,0.0,3926.0,180.812541,0.0,762,769,309,253,207,0,0,0,0,0,3020,0.443509,0.46798,0.547574,0.543415,0.997821,1.916314,0.758185,43,0,5580,0,5940,7337,43,5580,13277,11563,7337,0.522685,2,0,0.685516,1.695012,36.06746,0.506246,low,5292000.0,463190.0,1654.05149,0.912474,0.729979,6254.312541,7908.364031,7908364.031
H2_value_guard,high_stress,104,90,18900,18900,0,1.0,4829090.0,5894.20282,5894202.82,2016.0,0.0,3706.3,171.90282,0.0,724,727,284,227,216,0,0,0,0,0,2851,0.453067,0.46805,0.568419,0.527877,0.957645,1.907839,0.760611,47,0,5580,0,5940,7333,47,5580,13273,11567,7333,0.492361,2,0,0.685522,1.685496,36.060688,0.506373,low,5292000.0,462910.0,1653.05161,0.912526,0.730021,5894.20282,7547.25443,7547254.43
H2_value_guard,high_stress,105,90,18900,18900,0,1.0,4829300.0,6217.670373,6217670.373,2135.0,10.4,3893.5,178.770373,0.0,750,754,292,264,198,1,1,0,0,1,2995,0.460778,0.489281,0.54422,0.537948,1.00073,1.848704,0.758407,50,0,5580,0,5940,7330,50,5580,13270,11570,7330,0.517824,2,0,0.685528,1.694622,36.0555,0.506467,low,5292000.0,462700.0,1652.3017,0.912566,0.730053,6217.670373,7869.972073,7869972.073
H2_value_guard,high_stress,106,90,18900,18900,0,1.0,4829230.0,6191.19661,6191196.61,2131.5,0.0,3880.5,179.19661,0.0,753,758,298,257,203,0,0,0,0,0,2985,0.442075,0.491436,0.540169,0.521137,0.994688,1.747836,0.75863,49,0,5580,0,5940,7331,49,5580,13271,11569,7331,0.51713,2,0,0.685525,1.691771,36.061746,0.506367,low,5292000.0,462770.0,1652.55167,0.912553,0.730042,6191.19661,7843.74828,7843748.28
H2_value_guard,high_stress,107,90,18900,18900,0,1.0,4829300.0,5852.098296,5852098.296,2005.0,0.0,3675.1,171.998296,0.0,734,736,327,219,190,0,0,0,0,0,2827,0.464449,0.513325,0.543711,0.526396,0.972834,1.946739,0.761204,50,0,5580,0,5940,7330,50,5580,13270,11570,7330,0.484954,2,0,0.685527,1.681171,36.054497,0.506486,low,5292000.0,462700.0,1652.3017,0.912566,0.730053,5852.098296,7504.399996,7504399.996
H2_value_guard,high_stress,108,90,18900,18900,0,1.0,4829370.0,6473.352487,6473352.487,2213.5,0.0,4071.6,188.252487,0.0,807,811,345,239,227,0,0,0,0,0,3132,0.432662,0.468053,0.563305,0.502384,1.054453,2.116225,0.756907,51,0,5580,0,5940,7329,51,5580,13269,11571,7329,0.538657,2,0,0.685529,1.707039,36.052222,0.506527,low,5292000.0,462630.0,1652.05173,0.912579,0.730063,6473.352487,8125.404217,8125404.217
H2_value_guard,high_stress,109,90,18900,18900,0,1.0,4829440.0,5758.583347,5758583.347,1964.0,0.0,3624.4,170.183347,0.0,719,721,301,208,212,0,0,0,0,0,2788,0.436261,0.463931,0.553582,0.504058,0.947255,1.608784,0.761667,52,0,5580,0,5940,7328,52,5580,13268,11572,7328,0.479167,2,0,0.68553,1.679791,36.049841,0.50657,low,5292000.0,462560.0,1651.80176,0.912593,0.730074,5758.583347,7410.385107,7410385.107
H2_value_guard,high_stress,110,90,18900,18900,0,1.0,4828740.0,6949.311662,6949311.662,2388.5,0.0,4361.5,199.311662,0.0,849,857,345,279,233,0,0,0,0,0,3355,0.445001,0.482063,0.533014,0.517818,1.097465,2.06887,0.753556,42,0,5580,0,5940,7338,42,5580,13278,11562,7338,0.580556,2,0,0.685514,1.721428,36.068889,0.506218,low,5292000.0,463260.0,1654.30146,0.91246,0.729968,6949.311662,8603.613122,8603613.122
H0,high_stress,101,90,18900,18899,1,0.999947,5434380.0,10472.924692,10472924.692,3060.0,703.3,6503.9,203.724692,2.0,360,1080,360,360,360,64,56,7,1,64,5003,0.747551,0.788443,0.855077,0.872116,0.94495,1.789128,0.715167,4158,4152,4131,2224,2202,2032,8310,6355,4234,10491,8408,0.916667,2,0,0.652928,1.12252,47.794073,0.319183,base,5292000.0,0.0,0.0,1.026905,0.821567,10472.924692,10472.924692,10472924.692
H0,high_stress,102,90,18900,18895,5,0.999735,5431755.0,11043.990109,11043990.109,3060.0,941.2,6823.7,209.090109,10.0,360,1080,360,360,360,83,62,13,8,83,5249,0.714463,0.824387,0.839355,0.86284,0.943556,1.737806,0.710944,4145,4129,4134,2246,2190,2051,8274,6380,4241,10469,8426,0.916667,2,0,0.652902,1.155059,47.842133,0.31849,base,5292000.0,0.0,0.0,1.026409,0.821344,11043.990109,11043.990109,11043990.109
H0,high_stress,103,90,18900,18899,1,0.999947,5432700.0,11493.826575,11493826.575,3060.0,1151.8,7048.6,231.426575,2.0,360,1080,360,360,360,97,68,27,2,97,5422,0.662108,0.734242,0.780829,0.888199,0.997821,1.916314,0.707963,4139,4124,4145,2256,2202,2033,8263,6401,4235,10486,8413,0.916667,2,0,0.652994,1.3902,47.817311,0.318885,base,5292000.0,0.0,0.0,1.026587,0.821313,11493.826575,11493.826575,11493826.575
H0,high_stress,104,90,18900,18900,0,1.0,5434275.0,10503.130539,10503130.539,3060.0,720.2,6511.7,211.230539,0.0,360,1080,360,360,360,68,64,2,2,68,5009,0.690584,0.734835,0.850337,0.87962,0.957645,1.907839,0.715111,4158,4135,4141,2238,2196,2032,8293,6379,4228,10495,8405,0.916667,2,0,0.652984,1.221755,47.800453,0.3192,base,5292000.0,0.0,0.0,1.026885,0.821508,10503.130539,10503.130539,10503130.539
H0,high_stress,105,90,18900,18898,2,0.999894,5433190.0,10746.187714,10746187.714,3060.0,828.1,6640.4,213.687714,4.0,360,1080,360,360,360,72,56,15,1,72,5108,0.732006,0.791062,0.813472,0.873756,1.00073,1.848704,0.713315,4146,4135,4147,2239,2196,2035,8281,6386,4231,10489,8409,0.916667,2,0,0.652975,1.216142,47.830785,0.318766,base,5292000.0,0.0,0.0,1.02668,0.821431,10746.187714,10746.187714,10746187.714
H0,high_stress,106,90,18900,18899,1,0.999947,5435290.0,10231.004103,10231004.103,3060.0,594.1,6366.1,208.804103,2.0,360,1080,360,360,360,50,35,14,1,50,4897,0.723606,0.80855,0.759061,0.866974,0.994688,1.747836,0.716852,4154,4154,4146,2239,2187,2019,8308,6385,4206,10487,8412,0.916667,2,0,0.652925,1.212447,47.777666,0.319454,base,5292000.0,0.0,0.0,1.027077,0.821705,10231.004103,10231.004103,10231004.103
H0,high_stress,107,90,18900,18898,2,0.999894,5433260.0,11185.047235,11185047.235,3060.0,1012.7,6891.3,217.047235,4.0,360,1080,360,360,360,92,76,9,7,92,5301,0.729453,0.768835,0.848613,0.877313,0.972834,1.946739,0.71013,4158,4135,4132,2232,2204,2037,8293,6364,4241,10494,8404,0.916667,2,0,0.653012,1.296018,47.823855,0.318921,base,5292000.0,0.0,0.0,1.026693,0.821441,11185.047235,11185.047235,11185047.235
H0,high_stress,108,90,18900,18898,2,0.999894,5430600.0,12081.687849,12081687.849,3060.0,1400.1,7377.5,240.087849,4.0,360,1080,360,360,360,123,93,21,9,123,5675,0.707149,0.770957,0.82106,0.859329,1.054453,2.116225,0.703759,4121,4115,4148,2254,2226,2034,8236,6402,4260,10495,8403,0.916667,2,0,0.653147,1.413641,47.857932,0.318261,base,5292000.0,0.0,0.0,1.02619,0.821039,12081.687849,12081.687849,12081687.849
H0,high_stress,109,90,18900,18900,0,1.0,5434275.0,10010.480799,10010480.799,3060.0,504.4,6245.2,200.880799,0.0,360,1080,360,360,360,48,47,1,0,48,4804,0.733175,0.741214,0.88425,0.910074,0.947255,1.608784,0.718556,4155,4140,4146,2229,2199,2031,8295,6375,4230,10500,8400,0.916667,2,0,0.653042,1.171487,47.789951,0.319357,base,5292000.0,0.0,0.0,1.026885,0.821508,10010.480799,10010.480799,10010480.799
H0,high_stress,110,90,18900,18897,3,0.999841,5432455.0,12342.816247,12342816.247,3060.0,1497.6,7537.4,241.816247,6.0,360,1080,360,360,360,125,81,36,8,125,5798,0.648488,0.692987,0.784008,0.876187,1.097465,2.06887,0.701556,4129,4144,4137,2251,2200,2036,8273,6388,4236,10466,8431,0.916667,2,0,0.652944,1.465476,47.847703,0.318417,base,5292000.0,0.0,0.0,1.026541,0.821363,12342.816247,12342.816247,12342816.247
H_TIME,high_stress,101,90,18900,18899,1,0.999947,5434100.0,9839.557344,9839557.344,3026.0,475.8,6132.1,203.657344,2.0,356,1068,356,356,356,45,42,1,2,45,4717,0.724149,0.780865,0.867755,0.890299,0.94495,1.789128,0.720019,4161,4143,4156,2203,2193,2043,8304,6359,4236,10510,8389,0.903704,2,0,0.653036,1.308083,47.786318,0.31948,base,5292000.0,0.0,0.0,1.026852,0.821525,9839.557344,9839.557344,9839557.344
H_TIME,high_stress,102,90,18900,18899,1,0.999947,5432945.0,10304.846955,10304846.955,3026.0,677.3,6390.8,208.746955,2.0,356,1068,356,356,356,63,55,3,5,63,4916,0.657377,0.788363,0.803695,0.84546,0.943556,1.737806,0.716667,4146,4135,4152,2220,2200,2046,8281,6372,4246,10498,8401,0.903704,2,0,0.65298,1.275971,47.824808,0.318767,base,5292000.0,0.0,0.0,1.026634,0.82135,10304.846955,10304.846955,10304846.955
H_TIME,high_stress,103,90,18900,18898,2,0.999894,5432455.0,11113.614532,11113614.532,3026.0,1017.9,6834.1,231.614532,4.0,356,1068,356,356,356,90,72,15,3,90,5257,0.661167,0.752265,0.742677,0.882243,0.997821,1.916314,0.71087,4140,4132,4152,2231,2211,2032,8272,6383,4243,10503,8395,0.903704,2,0,0.653029,1.530632,47.824731,0.318639,base,5292000.0,0.0,0.0,1.026541,0.82132,11113.614532,11113.614532,11113614.532
H_TIME,high_stress,104,90,18900,18900,0,1.0,5434240.0,10366.565209,10366565.209,3026.0,704.6,6424.6,211.365209,0.0,356,1068,356,356,356,66,61,3,2,66,4942,0.657574,0.737429,0.860346,0.859064,0.957645,1.907839,0.716259,4154,4149,4149,2209,2210,2029,8303,6358,4239,10513,8387,0.903704,2,0,0.653089,1.407146,47.785564,0.319335,base,5292000.0,0.0,0.0,1.026878,0.821503,10366.565209,10366.565209,10366565.209
H_TIME,high_stress,105,90,18900,18900,0,1.0,5433295.0,10324.343392,10324343.392,3026.0,678.6,6406.4,213.343392,0.0,356,1068,356,356,356,58,42,14,2,58,4928,0.664071,0.726746,0.778808,0.881989,1.00073,1.848704,0.71637,4141,4137,4166,2215,2198,2043,8278,6381,4241,10505,8395,0.903704,2,0,0.653062,1.373461,47.826247,0.318883,base,5292000.0,0.0,0.0,1.0267,0.82136,10324.343392,10324.343392,10324343.392
H_TIME,high_stress,106,90,18900,18900,0,1.0,5434660.0,9534.359546,9534359.546,3026.0,338.0,5961.8,208.559546,0.0,356,1068,356,356,356,31,28,3,0,31,4586,0.667506,0.802042,0.712324,0.871285,0.994688,1.747836,0.722204,4147,4159,4160,2204,2192,2038,8306,6364,4230,10499,8401,0.903704,2,0,0.653019,1.36451,47.782526,0.319408,base,5292000.0,0.0,0.0,1.026958,0.821566,9534.359546,9534.359546,9534359.546
H_TIME,high_stress,107,90,18900,18899,1,0.999947,5432805.0,10853.878152,10853878.152,3026.0,915.2,6693.7,216.978152,2.0,356,1068,356,356,356,84,73,7,4,84,5149,0.653376,0.733884,0.810916,0.844312,0.972834,1.946739,0.712741,4146,4136,4148,2218,2211,2040,8282,6366,4251,10505,8394,0.903704,2,0,0.653061,1.435277,47.841384,0.318537,base,5292000.0,0.0,0.0,1.026607,0.821329,10853.878152,10853.878152,10853878.152
H_TIME,high_stress,108,90,18900,18900,0,1.0,5430635.0,11924.321927,11924321.927,3026.0,1374.1,7283.9,240.321927,0.0,356,1068,356,356,356,122,95,18,9,122,5603,0.641877,0.737934,0.770006,0.864267,1.054453,2.116225,0.705037,4107,4128,4149,2242,2233,2041,8235,6391,4274,10489,8411,0.903704,2,0,0.653126,1.526821,47.902581,0.31739,base,5292000.0,0.0,0.0,1.026197,0.820958,11924.321927,11924.321927,11924321.927
H_TIME,high_stress,109,90,18900,18899,1,0.999947,5433540.0,9793.912029,9793912.029,3026.0,457.6,6107.4,200.912029,2.0,356,1068,356,356,356,44,44,0,0,44,4698,0.690659,0.722036,0.868053,0.925581,0.947255,1.608784,0.72037,4146,4155,4138,2211,2215,2034,8301,6349,4249,10499,8400,0.903704,2,0,0.653056,1.291243,47.814074,0.318775,base,5292000.0,0.0,0.0,1.026746,0.82144,9793.912029,9793.912029,9793912.029
H_TIME,high_stress,110,90,18900,18898,2,0.999894,5431335.0,11773.619243,11773619.243,3026.0,1300.0,7202.0,241.619243,4.0,356,1068,356,356,356,111,77,26,8,111,5540,0.59693,0.744923,0.71309,0.816809,1.097465,2.06887,0.706,4122,4143,4152,2213,2225,2043,8265,6365,4268,10499,8399,0.903704,2,0,0.653128,1.632199,47.862434,0.318077,base,5292000.0,0.0,0.0,1.026329,0.82115,11773.619243,11773.619243,11773619.243
H1,high_stress,101,90,18900,18900,0,1.0,4826360.0,5662.694507,5662694.507,1936.0,0.0,3560.7,165.994507,0.0,700,700,273,215,212,0,0,0,0,0,2739,0.473093,0.517041,0.545724,0.534867,0.94495,1.789128,0.762204,16,0,3377,2187,5940,7380,16,5564,13320,9333,9567,0.472454,2,0,0.676134,1.622679,41.621481,0.415458,base,5292000.0,465640.0,3326.06652,0.912011,0.729608,5662.694507,8988.761027,8988761.027
H1,high_stress,102,90,18900,18900,0,1.0,4826360.0,5793.282184,5793282.184,1975.5,0.0,3647.8,169.982184,0.0,714,718,278,213,227,0,0,0,0,0,2806,0.45628,0.484359,0.53573,0.545915,0.943556,1.737806,0.761259,16,0,3399,2165,5940,7380,16,5564,13320,9355,9545,0.484259,2,0,0.676228,1.623232,41.583598,0.416092,base,5292000.0,465640.0,3326.06652,0.912011,0.729608,5793.282184,9119.348704,9119348.704
H1,high_stress,103,90,18900,18900,0,1.0,4826430.0,6287.054364,6287054.364,2162.5,0.0,3942.9,181.654364,0.0,772,775,315,255,205,0,0,0,0,0,3033,0.466514,0.509162,0.543223,0.532777,0.997821,1.916314,0.758093,18,0,3591,1971,5940,7380,18,5562,13320,9549,9351,0.523843,2,0,0.677048,1.644957,41.207831,0.422279,base,5292000.0,465570.0,3325.56651,0.912024,0.729619,6287.054364,9612.620874,9612620.874
H1,high_stress,104,90,18900,18900,0,1.0,4826465.0,5933.091336,5933091.336,2031.0,0.0,3729.7,172.391336,0.0,730,733,290,229,214,0,0,0,0,0,2869,0.478785,0.53349,0.548152,0.5418,0.957645,1.907839,0.76037,19,0,3468,2093,5940,7380,19,5561,13320,9427,9473,0.49537,2,0,0.676529,1.630604,41.478519,0.417838,base,5292000.0,465535.0,3325.316505,0.91203,0.729624,5933.091336,9258.407841,9258407.841
H1,high_stress,105,90,18900,18900,0,1.0,4826290.0,6153.714421,6153714.421,2119.5,0.0,3857.1,177.114421,0.0,747,751,296,260,195,0,0,0,0,0,2967,0.466361,0.501426,0.547784,0.554139,1.00073,1.848704,0.758889,14,0,3664,1902,5940,7380,14,5566,13320,9618,9282,0.513889,2,0,0.677348,1.643513,41.122011,0.423796,base,5292000.0,465710.0,3326.56653,0.911997,0.729598,6153.714421,9480.280951,9480280.951
H1,high_stress,106,90,18900,18900,0,1.0,4826080.0,6248.013478,6248013.478,2151.5,0.0,3916.9,179.613478,0.0,760,764,300,261,203,0,0,0,0,0,3013,0.45809,0.503884,0.542788,0.566814,0.994688,1.747836,0.758241,8,0,3508,2064,5940,7380,8,5572,13320,9456,9444,0.521991,2,0,0.676669,1.648957,41.493122,0.417747,base,5292000.0,465920.0,3328.06656,0.911958,0.729566,6248.013478,9576.080038,9576080.038
H1,high_stress,107,90,18900,18900,0,1.0,4826290.0,5865.84135,5865841.35,2005.5,0.0,3688.1,172.24135,0.0,734,738,327,216,195,0,0,0,0,0,2837,0.462868,0.476189,0.537642,0.57123,0.972834,1.946739,0.761019,14,0,3660,1906,5940,7380,14,5566,13320,9614,9286,0.487269,2,0,0.677331,1.627821,41.086984,0.424323,base,5292000.0,465710.0,3326.56653,0.911997,0.729598,5865.84135,9192.40788,9192407.88
H1,high_stress,108,90,18900,18900,0,1.0,4826325.0,6461.287453,6461287.453,2210.0,0.0,4063.8,187.487453,0.0,799,808,337,239,232,0,0,0,0,0,3126,0.44814,0.462366,0.566019,0.531174,1.054453,2.116225,0.75687,15,0,3433,2132,5940,7380,15,5565,13320,9388,9512,0.53912,2,0,0.676369,1.653649,41.440476,0.418373,base,5292000.0,465675.0,3326.316525,0.912004,0.729603,6461.287453,9787.603978,9787603.978
H1,high_stress,109,90,18900,18900,0,1.0,4826360.0,5772.600769,5772600.769,1972.0,0.0,3630.9,169.700769,0.0,720,723,301,210,212,0,0,0,0,0,2793,0.450001,0.47231,0.543627,0.574521,0.947255,1.608784,0.761574,16,0,3608,1956,5940,7380,16,5564,13320,9564,9336,0.480324,2,0,0.677115,1.629727,41.261058,0.421527,base,5292000.0,465640.0,3326.06652,0.912011,0.729608,5772.600769,9098.667289,9098667.289
H1,high_stress,110,90,18900,18900,0,1.0,4826185.0,6976.437254,6976437.254,2399.0,0.0,4378.4,199.037254,0.0,849,860,348,282,230,0,0,0,0,0,3368,0.46627,0.510082,0.539414,0.545229,1.097465,2.06887,0.753333,11,0,3459,2110,5940,7380,11,5569,13320,9410,9490,0.583333,2,0,0.676469,1.671523,41.580476,0.416295,base,5292000.0,465815.0,3327.316545,0.911978,0.729582,6976.437254,10303.753799,10303753.799
H2,high_stress,101,90,18900,18900,0,1.0,4827620.0,5673.60058,5673600.58,1939.5,0.0,3567.2,166.90058,0.0,699,701,271,215,215,0,0,0,0,0,2744,0.457234,0.497513,0.539154,0.518162,0.94495,1.789128,0.762093,26,0,5580,0,5940,7354,26,5580,13294,11546,7354,0.473843,2,0,0.685489,1.673703,36.077354,0.505999,base,5292000.0,464380.0,3317.06634,0.912249,0.729799,5673.60058,8990.66692,8990666.92
H2,high_stress,102,90,18900,18900,0,1.0,4828110.0,5761.871779,5761871.779,1964.0,0.0,3628.3,169.571779,0.0,712,714,272,210,232,0,0,0,0,0,2791,0.452778,0.490706,0.541151,0.512758,0.943556,1.737806,0.761481,33,0,5580,0,5940,7347,33,5580,13287,11553,7347,0.481481,2,0,0.6855,1.672606,36.076984,0.506042,base,5292000.0,463890.0,3313.56627,0.912341,0.729873,5761.871779,9075.438049,9075438.049
H2,high_stress,103,90,18900,18900,0,1.0,4827060.0,6277.00331,6277003.31,2156.0,0.0,3939.0,182.00331,0.0,769,776,318,250,208,0,0,0,0,0,3030,0.450867,0.504665,0.535028,0.521188,0.997821,1.916314,0.758093,18,0,5580,0,5940,7362,18,5580,13302,11538,7362,0.523843,2,0,0.685476,1.69864,36.071429,0.506048,base,5292000.0,464940.0,3321.06642,0.912143,0.729714,6277.00331,9598.06973,9598069.73
H2,high_stress,104,90,18900,18900,0,1.0,4827270.0,5878.894534,5878894.534,2015.0,0.0,3692.0,171.894534,0.0,721,727,286,227,214,0,0,0,0,0,2840,0.46004,0.475831,0.558316,0.53075,0.957645,1.907839,0.760722,21,0,5580,0,5940,7359,21,5580,13299,11541,7359,0.490972,2,0,0.68548,1.682193,36.074444,0.506017,base,5292000.0,464730.0,3319.56639,0.912183,0.729746,5878.894534,9198.460924,9198460.924
H2,high_stress,105,90,18900,18900,0,1.0,4827620.0,6154.172345,6154172.345,2122.5,0.0,3853.2,178.472345,0.0,741,750,291,262,197,0,0,0,0,0,2964,0.436587,0.460604,0.528687,0.524757,1.00073,1.848704,0.758815,26,0,5580,0,5940,7354,26,5580,13294,11546,7354,0.514815,2,0,0.685489,1.69192,36.077354,0.505999,base,5292000.0,464380.0,3317.06634,0.912249,0.729799,6154.172345,9471.238685,9471238.685
H2,high_stress,106,90,18900,18900,0,1.0,4827480.0,6234.873151,6234873.151,2147.0,0.0,3907.8,180.073151,0.0,756,763,301,260,202,0,0,0,0,0,3006,0.459613,0.494086,0.549171,0.517491,0.994688,1.747836,0.758296,24,0,5580,0,5940,7356,24,5580,13296,11544,7356,0.521296,2,0,0.685485,1.700242,36.078942,0.505963,base,5292000.0,464520.0,3318.06636,0.912222,0.729778,6234.873151,9552.939511,9552939.511
H2,high_stress,107,90,18900,18900,0,1.0,4827340.0,5811.808166,5811808.166,1989.0,0.0,3651.7,171.108166,0.0,728,730,323,217,190,0,0,0,0,0,2809,0.463251,0.493266,0.54071,0.527787,0.972834,1.946739,0.761426,22,0,5580,0,5940,7358,22,5580,13298,11542,7358,0.482176,2,0,0.685482,1.680169,36.075238,0.50601,base,5292000.0,464660.0,3319.06638,0.912196,0.729757,5811.808166,9130.874546,9130874.546
H2,high_stress,108,90,18900,18900,0,1.0,4827270.0,6475.403366,6475403.366,2211.5,0.0,4075.5,188.403366,0.0,801,812,348,237,227,0,0,0,0,0,3135,0.460514,0.504932,0.539271,0.496637,1.054453,2.116225,0.756778,21,0,5580,0,5940,7359,21,5580,13299,11541,7359,0.540278,2,0,0.68548,1.702024,36.074444,0.506017,base,5292000.0,464730.0,3319.56639,0.912183,0.729746,6475.403366,9794.969756,9794969.756
H2,high_stress,109,90,18900,18900,0,1.0,4827270.0,5781.442664,5781442.664,1974.5,0.0,3636.1,170.842664,0.0,720,725,303,209,213,0,0,0,0,0,2797,0.455402,0.483356,0.539166,0.516472,0.947255,1.608784,0.7615,21,0,5580,0,5940,7359,21,5580,13299,11541,7359,0.48125,2,0,0.68548,1.678695,36.074444,0.506017,base,5292000.0,464730.0,3319.56639,0.912183,0.729746,5781.442664,9101.009054,9101009.054
H2,high_stress,110,90,18900,18900,0,1.0,4826780.0,6956.379687,6956379.687,2389.5,0.0,4366.7,200.179687,0.0,850,859,347,277,235,0,0,0,0,0,3359,0.430457,0.448995,0.522133,0.521347,1.097465,2.06887,0.7535,14,0,5580,0,5940,7366,14,5580,13306,11534,7366,0.58125,2,0,0.685469,1.716777,36.065926,0.506113,base,5292000.0,465220.0,3323.06646,0.91209,0.729672,6956.379687,10279.446147,10279446.147
H3,high_stress,101,90,18900,18900,0,1.0,5191200.0,6921.953316,6921953.316,2378.5,0.0,4355.0,188.453316,0.0,836,870,367,258,245,0,0,0,0,0,3350,0.726592,0.785274,0.761094,0.773592,0.94495,1.789128,0.753407,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.582407,2,0,0.693816,1.809096,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,6921.953316,7641.967716,7641967.716
H3,high_stress,102,90,18900,18900,0,1.0,5191200.0,7061.920517,7061920.517,2427.5,0.0,4443.4,191.020517,0.0,844,877,349,273,255,0,0,0,0,0,3418,0.7364,0.778905,0.771163,0.764328,0.943556,1.737806,0.752315,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.596065,2,0,0.693816,1.818156,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,7061.920517,7781.934917,7781934.917
H3,high_stress,103,90,18900,18900,0,1.0,5191200.0,8036.795567,8036795.567,2786.5,0.0,5034.9,215.395567,0.0,905,991,405,341,245,0,0,0,0,0,3873,0.731375,0.774861,0.761671,0.756683,0.997821,1.916314,0.745,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.6875,2,0,0.693816,1.87292,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,8036.795567,8756.809967,8756809.967
H3,high_stress,104,90,18900,18900,0,1.0,5191200.0,7258.944323,7258944.323,2489.5,0.0,4570.8,198.644323,0.0,885,924,409,256,259,0,0,0,0,0,3516,0.720941,0.779172,0.759352,0.755599,0.957645,1.907839,0.751241,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.609491,2,0,0.693816,1.820682,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,7258.944323,7978.958723,7978958.723
H3,high_stress,105,90,18900,18900,0,1.0,5191200.0,7348.166306,7348166.306,2536.0,0.0,4613.7,198.466306,0.0,869,915,379,292,244,0,0,0,0,0,3549,0.731336,0.797862,0.747564,0.783609,1.00073,1.848704,0.750333,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.620833,2,0,0.693816,1.824835,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,7348.166306,8068.180706,8068180.706
H3,high_stress,106,90,18900,18900,0,1.0,5191200.0,7202.936969,7202936.969,2496.5,0.0,4513.6,192.836969,0.0,840,878,336,313,229,0,0,0,0,0,3472,0.732579,0.780512,0.760243,0.780785,0.994688,1.747836,0.751222,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.609722,2,0,0.693816,1.813999,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,7202.936969,7922.951369,7922951.369
