policy_id,regime,seed,days,total_demand,completed_loads,unmet_demand,demand_fulfillment_rate,effective_output,total_tco,total_tco_report_value,pm_cost,cm_cost,downtime_cost,degradation_cost,unmet_demand_cost,pm_count,pm_component_count,pm_tire,pm_engine,pm_brake,cm_count,cm_tire,cm_engine,cm_brake,failure_count,total_downtime_hours,avg_truck_hi,avg_tire_hi,avg_engine_hi,avg_brake_hi,avg_frailty,max_frailty,availability_rate,route_r_a1_loads,route_r_a2_loads,route_r_b1_loads,route_r_b2_loads,route_r_c1_loads,route_r_c2_loads,shovel_a_loads,shovel_b_loads,shovel_c_loads,crusher_1_loads,crusher_2_loads,pm_bay_utilization,max_simultaneous_pm,standby_reserve_activations,avg_selected_route_value,avg_selected_risk_penalty,avg_selected_capacity_score,avg_selected_queue_penalty,shortfall_sensitivity,target_effective_output,effective_output_shortfall,effective_output_shortfall_cost,effective_fulfillment_rate,avg_grade_per_load,total_tco_v1,total_tco_v2,total_tco_v2_report_value,congestion_alpha,congestion_beta,congestion_cost_level,congestion_cost_per_hour,congestion_delay_hours_hard,congestion_cost_hard,total_tco_v3_hard,congestion_delay_hours_total,route_queue_hours_total,shovel_queue_hours_total,crusher_queue_hours_total,congestion_cost,total_tco_v3,total_tco_v3_report_value,soft_congestion_start,soft_congestion_alpha,soft_congestion_beta,congestion_delay_hours_soft,congestion_cost_soft,total_tco_v4_soft_congestion,total_tco_v4_soft_congestion_report_value,avg_realized_cycle_time_min,avg_base_cycle_time_min,avg_realized_cycle_time_hours,avg_base_cycle_time_hours,completed_loads_per_hour,route_hhi,max_route_share,max_route_utilization,max_shovel_utilization,max_crusher_utilization,route_fallback_loads,route_rejected_loads,route_r_a1_attempts,route_r_a2_attempts,route_r_b1_attempts,route_r_b2_attempts,route_r_c1_attempts,route_r_c2_attempts,shovel_a_attempts,shovel_b_attempts,shovel_c_attempts,crusher_1_attempts,crusher_2_attempts,guard_skip_count,fallback_to_h4_count,route_guard_violation_count,shovel_guard_violation_count,crusher_guard_violation_count,risk_guard_violation_count
H3,high_stress,108,90,18900,18900,0,1.0,5191200.0,8256.50069,8256500.69,2853.5,0.0,5179.2,223.80069,0.0,924,1038,440,319,279,0,0,0,0,0,3984,0.719228,0.746794,0.742604,0.777487,1.054453,2.116225,0.743296,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.708796,2,0,0.693816,1.897357,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,8256.50069,8976.51509,8976515.09,1.0,2.0,base,0.5,575.125497,287.562749,9264.077838,575.125497,346.322314,143.441964,85.361219,287.562749,9264.077838,9264077.838,0.85,0.1,2.0,3838.342285,1919.171143,10895.686232,10895686.232,22.585722,20.759926,0.376429,0.345999,8.75,0.275283,0.314286,3.181818,2.5,2.210526,12960,0,0,0,0,0,18900,0,0,0,18900,18900,0,0,0,0,0,0,0
H3,high_stress,109,90,18900,18900,0,1.0,5191200.0,6893.733643,6893733.643,2365.0,0.0,4339.4,189.333643,0.0,833,880,399,243,238,0,0,0,0,0,3338,0.728794,0.797441,0.746859,0.759077,0.947255,1.608784,0.753574,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.580324,2,0,0.693816,1.80854,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,6893.733643,7613.748043,7613748.043,1.0,2.0,base,0.5,575.125497,287.562749,7901.310792,575.125497,346.322314,143.441964,85.361219,287.562749,7901.310792,7901310.792,0.85,0.1,2.0,3838.342285,1919.171143,9532.919186,9532919.186,22.585722,20.759926,0.376429,0.345999,8.75,0.275283,0.314286,3.181818,2.5,2.210526,12960,0,0,0,0,0,18900,0,0,0,18900,18900,0,0,0,0,0,0,0
H3,high_stress,110,90,18900,18900,0,1.0,5191200.0,8347.526328,8347526.328,2899.5,0.0,5223.4,224.626328,0.0,911,1037,436,350,251,0,0,0,0,0,4018,0.715385,0.758533,0.740488,0.772816,1.097465,2.06887,0.742426,5220,0,5580,0,5940,2160,5220,5580,8100,16740,2160,0.719676,2,0,0.693816,1.91301,36.033333,0.534727,base,5292000.0,100800.0,720.0144,0.980952,0.784762,8347.526328,9067.540728,9067540.728,1.0,2.0,base,0.5,575.125497,287.562749,9355.103477,575.125497,346.322314,143.441964,85.361219,287.562749,9355.103477,9355103.477,0.85,0.1,2.0,3838.342285,1919.171143,10986.711871,10986711.871,22.585722,20.759926,0.376429,0.345999,8.75,0.275283,0.314286,3.181818,2.5,2.210526,12960,0,0,0,0,0,18900,0,0,0,18900,18900,0,0,0,0,0,0,0
H4,high_stress,101,90,18900,18900,0,1.0,5254200.0,7132.342696,7132342.696,2455.0,0.0,4483.7,193.642696,0.0,864,896,386,272,238,0,0,0,0,0,3449,0.740279,0.762308,0.774931,0.775989,0.94495,1.789128,0.752093,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.598843,2,0,0.648189,1.838538,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7132.342696,7402.348096,7402348.096,1.0,2.0,base,0.5,0.0,0.0,7402.348096,0.0,0.0,0.0,0.0,0.0,7402.348096,7402348.096,0.85,0.1,2.0,0.35052,0.17526,7402.523356,7402523.356,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,102,90,18900,18900,0,1.0,5254200.0,7266.137845,7266137.845,2505.5,0.0,4564.3,196.337845,0.0,849,903,368,288,247,0,0,0,0,0,3511,0.737248,0.767599,0.773821,0.765383,0.943556,1.737806,0.750685,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.616435,2,0,0.648189,1.849617,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7266.137845,7536.143245,7536143.245,1.0,2.0,base,0.5,0.0,0.0,7536.143245,0.0,0.0,0.0,0.0,0.0,7536.143245,7536143.245,0.85,0.1,2.0,0.35052,0.17526,7536.318505,7536318.505,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,103,90,18900,18900,0,1.0,5254200.0,8272.00015,8272000.15,2885.0,0.0,5164.9,222.10015,0.0,893,1024,427,359,238,0,0,0,0,0,3973,0.724009,0.762954,0.762728,0.76489,0.997821,1.916314,0.742926,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.713426,2,0,0.648189,1.941945,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,8272.00015,8542.00555,8542005.55,1.0,2.0,base,0.5,0.0,0.0,8542.00555,0.0,0.0,0.0,0.0,0.0,8542.00555,8542005.55,0.85,0.1,2.0,0.35052,0.17526,8542.18081,8542180.81,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,104,90,18900,18900,0,1.0,5254200.0,7481.120154,7481120.154,2570.0,0.0,4707.3,203.820154,0.0,888,953,432,269,252,0,0,0,0,0,3621,0.736901,0.798206,0.763497,0.767489,0.957645,1.907839,0.74937,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.63287,2,0,0.648189,1.863889,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7481.120154,7751.125554,7751125.554,1.0,2.0,base,0.5,0.0,0.0,7751.125554,0.0,0.0,0.0,0.0,0.0,7751.125554,7751125.554,0.85,0.1,2.0,0.35052,0.17526,7751.300814,7751300.814,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,105,90,18900,18900,0,1.0,5254200.0,7555.071888,7555071.888,2610.0,0.0,4741.1,203.971888,0.0,893,939,396,307,236,0,0,0,0,0,3647,0.71677,0.75263,0.748702,0.77908,1.00073,1.848704,0.748963,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.637963,2,0,0.648189,1.865561,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7555.071888,7825.077288,7825077.288,1.0,2.0,base,0.5,0.0,0.0,7825.077288,0.0,0.0,0.0,0.0,0.0,7825.077288,7825077.288,0.85,0.1,2.0,0.35052,0.17526,7825.252547,7825252.547,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,106,90,18900,18900,0,1.0,5254200.0,7446.075868,7446075.868,2589.5,0.0,4657.9,198.675868,0.0,850,908,354,331,223,0,0,0,0,0,3583,0.743849,0.770403,0.773603,0.796135,0.994688,1.747836,0.749352,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.633102,2,0,0.648189,1.865416,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7446.075868,7716.081268,7716081.268,1.0,2.0,base,0.5,0.0,0.0,7716.081268,0.0,0.0,0.0,0.0,0.0,7716.081268,7716081.268,0.85,0.1,2.0,0.35052,0.17526,7716.256528,7716256.528,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,107,90,18900,18900,0,1.0,5254200.0,7580.587523,7580587.523,2612.5,0.0,4761.9,206.187523,0.0,893,963,442,284,237,0,0,0,0,0,3663,0.72414,0.779037,0.765199,0.770036,0.972834,1.946739,0.748667,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.641667,2,0,0.648189,1.873395,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7580.587523,7850.592923,7850592.923,1.0,2.0,base,0.5,0.0,0.0,7850.592923,0.0,0.0,0.0,0.0,0.0,7850.592923,7850592.923,0.85,0.1,2.0,0.35052,0.17526,7850.768183,7850768.183,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,108,90,18900,18900,0,1.0,5254200.0,8485.125045,8485125.045,2951.0,0.0,5304.0,230.125045,0.0,873,1072,466,336,270,0,0,0,0,0,4080,0.725722,0.775442,0.752322,0.768367,1.054453,2.116225,0.740574,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.742824,2,0,0.648189,1.971352,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,8485.125045,8755.130445,8755130.445,1.0,2.0,base,0.5,0.0,0.0,8755.130445,0.0,0.0,0.0,0.0,0.0,8755.130445,8755130.445,0.85,0.1,2.0,0.35052,0.17526,8755.305705,8755305.705,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,109,90,18900,18900,0,1.0,5254200.0,7101.322557,7101322.557,2439.0,0.0,4468.1,194.222557,0.0,856,905,418,257,230,0,0,0,0,0,3437,0.726075,0.77342,0.768864,0.757495,0.947255,1.608784,0.752167,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0.597917,2,0,0.648189,1.851133,52.314286,0.243593,base,5292000.0,37800.0,270.0054,0.992857,0.794286,7101.322557,7371.327957,7371327.957,1.0,2.0,base,0.5,0.0,0.0,7371.327957,0.0,0.0,0.0,0.0,0.0,7371.327957,7371327.957,0.85,0.1,2.0,0.35052,0.17526,7371.503217,7371503.217,23.43127,23.43127,0.390521,0.390521,8.75,0.174694,0.214286,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2700,4050,5670,6480,6750,7560,11340,0,0,0,0,0,0
H4,high_stress,110,90,18900,18900,0,1.0,5254025.0,8620.613488,8620613.488,2978.5,42.9,5367.7,231.513488,0.0,816,1061,452,368,241,4,3,0,1,4,4129,0.706382,0.73133,0.743234,0.751347,1.097465,2.06887,0.738685,2429,3239,2430,4049,2704,4049,5668,6479,6753,7563,11337,0.757407,2,0,0.648208,2.008789,52.313532,0.243622,base,5292000.0,37975.0,271.255425,0.992824,0.794259,8620.613488,8891.868913,8891868.913,1.0,2.0,base,0.5,0.0,0.0,8891.868913,0.0,0.0,0.0,0.0,0.0,8891.868913,8891868.913,0.85,0.1,2.0,0.352001,0.176001,8892.044914,8892044.914,23.428797,23.428797,0.39048,0.39048,8.75,0.174677,0.214233,0.6,0.96,0.9,0,0,2430,3240,2430,4050,2704,4050,5670,6480,6754,7564,11340,0,0,0,0,0,0
H5,high_stress,101,90,18900,18900,0,1.0,5242125.0,6794.758355,6794758.355,2335.0,0.0,4267.9,191.858355,0.0,822,845,350,265,230,0,0,0,0,0,3283,0.532563,0.590822,0.589517,0.641069,0.94495,1.789128,0.754407,2925,2678,2459,3810,2795,4233,5603,6269,7028,8179,10721,0.569907,2,0,0.0,0.0,0.0,0.0,base,5292000.0,49875.0,356.257125,0.990575,0.79246,6794.758355,7151.01548,7151015.48,1.0,2.0,base,0.5,1.2e-05,6e-06,7151.015486,1.2e-05,0.0,1.2e-05,0.0,6e-06,7151.015486,7151015.486,0.85,0.1,2.0,0.617186,0.308593,7151.324073,7151324.073,23.147182,23.147182,0.385786,0.385786,8.75,0.173624,0.223968,0.64,1.013333,0.989474,0,0,2925,2678,2459,3810,2795,4233,5603,6269,7028,8179,10721,82409,6715,0,34940,20217,40714
H5,high_stress,102,90,18900,18900,0,1.0,5243210.0,6881.058135,6881058.135,2361.0,0.0,4325.1,194.958135,0.0,830,858,354,262,242,0,0,0,0,0,3327,0.525174,0.576368,0.590323,0.612054,0.943556,1.737806,0.753741,2942,2670,2470,3812,2771,4235,5612,6282,7006,8183,10717,0.578241,2,0,0.0,0.0,0.0,0.0,base,5292000.0,48790.0,348.50697,0.99078,0.792624,6881.058135,7229.565105,7229565.105,1.0,2.0,base,0.5,1.2e-05,6e-06,7229.565111,1.2e-05,0.0,1.2e-05,0.0,6e-06,7229.565111,7229565.111,0.85,0.1,2.0,0.626044,0.313022,7229.878128,7229878.128,23.156442,23.156442,0.385941,0.385941,8.75,0.173652,0.224074,0.672414,1.013333,0.989474,0,0,2942,2670,2470,3812,2771,4235,5612,6282,7006,8183,10717,82299,6675,0,34862,20166,40682
H5,high_stress,103,90,18900,18900,0,1.0,5240305.0,7573.854754,7573854.754,2623.0,0.0,4738.5,212.354754,0.0,895,939,397,316,226,0,0,0,0,0,3645,0.512938,0.566135,0.601481,0.587596,0.997821,1.916314,0.749037,2857,2673,2495,3868,2782,4225,5530,6363,7007,8134,10766,0.637037,2,0,0.0,0.0,0.0,0.0,base,5292000.0,51695.0,369.257385,0.990231,0.792185,7573.854754,7943.112139,7943112.139,1.0,2.0,base,0.5,4.4e-05,2.2e-05,7943.112161,4.4e-05,0.0,4.4e-05,0.0,2.2e-05,7943.112161,7943112.161,0.85,0.1,2.0,0.674679,0.337339,7943.449478,7943449.478,23.128954,23.128954,0.385483,0.385483,8.75,0.173802,0.223545,0.64,1.013333,0.989474,0,0,2857,2673,2495,3868,2782,4225,5530,6363,7007,8134,10766,81526,6662,0,34394,20055,40430
H5,high_stress,104,90,18900,18900,0,1.0,5241250.0,7033.619763,7033619.763,2418.0,0.0,4416.1,199.519763,0.0,848,883,380,267,236,0,0,0,0,0,3397,0.519194,0.590994,0.576678,0.613283,0.957645,1.907839,0.752759,2896,2676,2475,3831,2784,4238,5572,6306,7022,8155,10745,0.590509,2,0,0.0,0.0,0.0,0.0,base,5292000.0,50750.0,362.50725,0.99041,0.792328,7033.619763,7396.127013,7396127.013,1.0,2.0,base,0.5,2.4e-05,1.2e-05,7396.127025,2.4e-05,0.0,2.4e-05,0.0,1.2e-05,7396.127025,7396127.025,0.85,0.1,2.0,0.636861,0.31843,7396.445443,7396445.443,23.139364,23.139363,0.385656,0.385656,8.75,0.173739,0.224233,0.64,1.013333,0.989474,0,0,2896,2676,2475,3831,2784,4238,5572,6306,7022,8155,10745,81930,6668,0,34594,20076,40628
H5,high_stress,105,90,18900,18900,0,1.0,5241110.0,7262.212464,7262212.464,2509.0,0.0,4548.7,204.512464,0.0,867,897,376,303,218,0,0,0,0,0,3499,0.511687,0.580449,0.584168,0.556571,1.00073,1.848704,0.751222,2900,2651,2454,3890,2773,4232,5551,6344,7005,8127,10773,0.609722,2,0,0.0,0.0,0.0,0.0,base,5292000.0,50890.0,363.50727,0.990384,0.792307,7262.212464,7625.719734,7625719.734,1.0,2.0,base,0.5,1.5e-05,7e-06,7625.719742,1.5e-05,0.0,1.5e-05,0.0,7e-06,7625.719742,7625719.742,0.85,0.1,2.0,0.62169,0.310845,7626.030579,7626030.579,23.139009,23.139009,0.38565,0.38565,8.75,0.174103,0.223915,0.634146,1.013333,0.989474,0,0,2900,2651,2454,3890,2773,4232,5551,6344,7005,8127,10773,82076,6633,0,34896,19914,40547
H5,high_stress,106,90,18900,18900,0,1.0,5242335.0,7133.250722,7133250.722,2471.5,0.0,4461.6,200.150722,0.0,836,875,353,307,215,0,0,0,0,0,3432,0.519377,0.575428,0.587794,0.60037,0.994688,1.747836,0.751889,2914,2691,2442,3829,2789,4235,5605,6271,7024,8145,10755,0.601389,2,0,0.0,0.0,0.0,0.0,base,5292000.0,49665.0,354.757095,0.990615,0.792492,7133.250722,7488.007817,7488007.817,1.0,2.0,base,0.5,1.2e-05,6e-06,7488.007823,1.2e-05,0.0,1.2e-05,0.0,6e-06,7488.007823,7488007.823,0.85,0.1,2.0,0.581994,0.290997,7488.298814,7488298.814,23.157137,23.157137,0.385952,0.385952,8.75,0.173767,0.224074,0.653333,1.013333,0.989474,0,0,2914,2691,2442,3829,2789,4235,5605,6271,7024,8145,10755,82265,6722,0,34910,20229,40593
H5,high_stress,107,90,18900,18900,0,1.0,5241845.0,7070.187946,7070187.946,2425.5,0.0,4443.4,201.287946,0.0,872,895,413,263,219,0,0,0,0,0,3418,0.510775,0.551489,0.580126,0.606729,0.972834,1.946739,0.752815,2908,2690,2477,3794,2784,4247,5598,6271,7031,8169,10731,0.589815,2,0,0.0,0.0,0.0,0.0,base,5292000.0,50155.0,358.257165,0.990522,0.792418,7070.187946,7428.445111,7428445.111,1.0,2.0,base,0.5,1.5e-05,7e-06,7428.445119,1.5e-05,0.0,1.5e-05,0.0,7e-06,7428.445119,7428445.119,0.85,0.1,2.0,0.603845,0.301922,7428.747034,7428747.034,23.146473,23.146473,0.385775,0.385775,8.75,0.173596,0.224709,0.626667,1.013333,0.989474,0,0,2908,2690,2477,3794,2784,4247,5598,6271,7031,8169,10731,82124,6711,0,34780,20151,40633
H5,high_stress,108,90,18900,18900,0,1.0,5244645.0,7921.754471,7921754.471,2725.0,0.0,4973.8,222.954471,0.0,933,998,443,301,254,0,0,0,0,0,3826,0.517175,0.597253,0.589588,0.559541,1.054453,2.116225,0.746407,2929,2694,2449,3852,2763,4213,5623,6301,6976,8141,10759,0.669907,2,0,0.0,0.0,0.0,0.0,base,5292000.0,47355.0,338.256765,0.991052,0.792841,7921.754471,8260.011236,8260011.236,1.0,2.0,base,0.5,6e-06,3e-06,8260.011239,6e-06,0.0,6e-06,0.0,3e-06,8260.011239,8260011.239,0.85,0.1,2.0,0.573478,0.286739,8260.297975,8260297.975,23.181316,23.181316,0.386355,0.386355,8.75,0.173723,0.22291,0.626667,1.013333,0.989474,0,0,2929,2694,2449,3852,2763,4213,5623,6301,6976,8141,10759,81953,6667,0,34994,20010,40292
H5,high_stress,109,90,18900,18900,0,1.0,5240375.0,6829.87682,6829876.82,2344.0,0.0,4291.3,194.57682,0.0,836,866,389,249,228,0,0,0,0,0,3301,0.539363,0.608463,0.586978,0.619522,0.947255,1.608784,0.754315,2893,2651,2490,3847,2784,4235,5544,6337,7019,8167,10733,0.571065,2,0,0.0,0.0,0.0,0.0,base,5292000.0,51625.0,368.757375,0.990245,0.792196,6829.87682,7198.634195,7198634.195,1.0,2.0,base,0.5,3.6e-05,1.8e-05,7198.634212,3.6e-05,0.0,3.6e-05,0.0,1.8e-05,7198.634212,7198634.212,0.85,0.1,2.0,0.678725,0.339363,7198.973557,7198973.557,23.123273,23.123273,0.385388,0.385388,8.75,0.173799,0.224074,0.64,1.013333,0.989474,0,0,2893,2651,2490,3847,2784,4235,5544,6337,7019,8167,10733,81858,6635,0,34508,19917,40715
H5,high_stress,110,90,18900,18900,0,1.0,5242090.0,8087.08945,8087089.45,2803.5,0.0,5057.0,226.58945,0.0,918,1005,432,338,235,0,0,0,0,0,3890,0.499927,0.576369,0.588213,0.534111,1.097465,2.06887,0.744926,2905,2682,2462,3838,2777,4236,5587,6300,7013,8144,10756,0.688426,2,0,0.0,0.0,0.0,0.0,base,5292000.0,49910.0,356.50713,0.990569,0.792455,8087.08945,8443.59658,8443596.58,1.0,2.0,base,0.5,1.2e-05,6e-06,8443.596586,1.2e-05,0.0,1.2e-05,0.0,6e-06,8443.596586,8443596.586,0.85,0.1,2.0,0.603267,0.301634,8443.898214,8443898.214,23.151681,23.151681,0.385861,0.385861,8.75,0.173789,0.224127,0.672414,1.013333,0.989474,0,0,2905,2682,2462,3838,2777,4236,5587,6300,7013,8144,10756,81484,6642,0,34626,19929,40216
BALANCED_RR_H4_PM,high_stress,101,90,18900,18900,0,1.0,5289935.0,7204.436276,7204436.276,2476.0,0.0,4533.1,195.336276,0.0,875,903,388,275,240,0,0,0,0,0,3487,0.728873,0.747879,0.787161,0.758134,0.94495,1.789128,0.751593,3161,3122,3161,3114,3174,3168,6283,6275,6342,9496,9404,0.605093,2,0,0.0,0.0,0.0,0.0,base,5292000.0,2065.0,14.750295,0.99961,0.799688,7204.436276,7219.186571,7219186.571,1.0,2.0,base,0.5,0.109641,0.05482,7219.241391,0.109641,0.0,0.002184,0.107457,0.05482,7219.241391,7219241.391,0.85,0.1,2.0,5.170095,2.585047,7221.771618,7221771.618,23.45137,23.451022,0.390856,0.39085,8.75,0.166676,0.167937,0.724138,1.111111,1.231579,0,0,3161,3122,3161,3114,3174,3168,6283,6275,6342,9496,9404,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,102,90,18900,18900,0,1.0,5290390.0,7325.481508,7325481.508,2525.5,0.0,4602.0,197.981508,0.0,865,911,371,289,251,0,0,0,0,0,3540,0.730774,0.773013,0.761101,0.775254,0.943556,1.737806,0.750426,3104,3159,3161,3167,3165,3144,6263,6328,6309,9430,9470,0.619676,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1610.0,11.50023,0.999696,0.799757,7325.481508,7336.981738,7336981.738,1.0,2.0,base,0.5,0.092358,0.046179,7337.027917,0.092358,0.0,0.0013,0.091058,0.046179,7337.027917,7337027.917,0.85,0.1,2.0,4.787917,2.393958,7339.375697,7339375.697,23.468677,23.468384,0.391145,0.39114,8.75,0.166675,0.167566,0.724138,1.069444,1.231579,0,0,3104,3159,3161,3167,3165,3144,6263,6328,6309,9430,9470,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,103,90,18900,18900,0,1.0,5290460.0,8331.392833,8331392.833,2907.5,0.0,5200.0,223.892833,0.0,872,1033,430,360,243,0,0,0,0,0,4000,0.721324,0.75659,0.748429,0.790748,0.997821,1.916314,0.742056,3162,3141,3150,3100,3184,3163,6303,6250,6347,9496,9404,0.724306,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1540.0,11.00022,0.999709,0.799767,8331.392833,8342.393053,8342393.053,1.0,2.0,base,0.5,0.109209,0.054604,8342.447657,0.109209,0.0,0.001705,0.107503,0.054604,8342.447657,8342447.657,0.85,0.1,2.0,5.159896,2.579948,8344.973001,8344973.001,23.460514,23.460168,0.391009,0.391003,8.75,0.166678,0.168466,0.724138,1.097222,1.231579,0,0,3162,3141,3150,3100,3184,3163,6303,6250,6347,9496,9404,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,104,90,18900,18900,0,1.0,5292735.0,7539.234536,7539234.536,2592.5,0.0,4741.1,205.634536,0.0,891,961,433,271,257,0,0,0,0,0,3647,0.741613,0.763245,0.763176,0.789758,0.957645,1.907839,0.748926,3186,3133,3135,3148,3146,3152,6319,6283,6298,9467,9433,0.638426,2,0,0.0,0.0,0.0,0.0,base,5292000.0,0.0,0.0,1.000139,0.800111,7539.234536,7539.234536,7539234.536,1.0,2.0,base,0.5,0.107265,0.053632,7539.288168,0.107265,0.0,0.002127,0.105138,0.053632,7539.288168,7539288.168,0.85,0.1,2.0,5.069023,2.534512,7541.769047,7541769.047,23.488191,23.487851,0.39147,0.391464,8.75,0.166672,0.168571,0.758621,1.097222,1.242105,0,0,3186,3133,3135,3148,3146,3152,6319,6283,6298,9467,9433,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,105,90,18900,18900,0,1.0,5291055.0,7625.107495,7625107.495,2637.0,0.0,4782.7,205.407495,0.0,892,948,399,311,238,0,0,0,0,0,3679,0.726149,0.760245,0.778941,0.763707,1.00073,1.848704,0.748352,3189,3133,3102,3127,3153,3196,6322,6229,6349,9444,9456,0.645602,2,0,0.0,0.0,0.0,0.0,base,5292000.0,945.0,6.750135,0.999821,0.799857,7625.107495,7631.85763,7631857.63,1.0,2.0,base,0.5,0.097245,0.048622,7631.906252,0.097245,0.0,0.003668,0.093577,0.048622,7631.906252,7631906.252,0.85,0.1,2.0,4.951805,2.475902,7634.333532,7634333.532,23.477948,23.47764,0.391299,0.391294,8.75,0.166686,0.169101,0.724138,1.125,1.231579,0,0,3189,3133,3102,3127,3153,3196,6322,6229,6349,9444,9456,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,106,90,18900,18900,0,1.0,5290110.0,7518.992151,7518992.151,2610.0,0.0,4708.6,200.392151,0.0,875,915,357,334,224,0,0,0,0,0,3622,0.74245,0.769306,0.782201,0.768167,0.994688,1.747836,0.749111,3160,3123,3151,3129,3176,3161,6283,6280,6337,9487,9413,0.636111,2,0,0.0,0.0,0.0,0.0,base,5292000.0,1890.0,13.50027,0.999643,0.799714,7518.992151,7532.492421,7532492.421,1.0,2.0,base,0.5,0.102773,0.051387,7532.543807,0.102773,0.0,0.000833,0.101941,0.051387,7532.543807,7532543.807,0.85,0.1,2.0,4.994359,2.497179,7534.9896,7534989.6,23.454953,23.454626,0.390916,0.39091,8.75,0.166672,0.168042,0.706897,1.083333,1.231579,0,0,3160,3123,3151,3129,3176,3161,6283,6280,6337,9487,9413,0,0,0,0,0,0
BALANCED_RR_H4_PM,high_stress,107,90,18900,18900,0,1.0,5288360.0,7625.600882,7625600.882,2632.5,0.0,4785.3,207.800882,0.0,898,970,443,286,241,0,0,0,0,0,3681,0.732476,0.756392,0.766147,0.779752,0.972834,1.946739,0.748426,3155,3094,3140,3158,3191,3162,6249,6298,6353,9486,9414,0.644676,2,0,0.0,0.0,0.0,0.0,base,5292000.0,3640.0,26.00052,0.999312,0.79945,7625.600882,7651.601402,7651601.402,1.0,2.0,base,0.5,0.103866,0.051933,7651.653335,0.103866,0.0,0.001225,0.102641,0.051933,7651.653335,7651653.335,0.85,0.1,2.0,4.99353,2.496765,7654.098168,7654098.168,23.43277,23.43244,0.390546,0.390541,8.75,0.166681,0.168836,0.706897,1.097222,1.231579,0,0,3155,3094,3140,3158,3191,3162,6249,6298,6353,9486,9414,0,0,0,0,0,0
